鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
西港區,土地,大塭寮段2409地號,1813.0,,特定農業區,農牧用地,1020411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2990000,1649,,0.0,0,,RPSNMLNKNHIFFDR56CA,0.0,0.0,0.0,,
佳里區,房地(土地+建物),台南市佳里區建南里２１鄰四維二街９１巷６號,92.43,住,,,1020329,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0950208,197.28,5,2,4,有,無,4600000,23317,,0.0,0,,RPUNMLRJNHIFFDR07CA,183.25,0.0,14.03,,
佳里區,土地,佳里段1610-53地號,174.0,商,,,1020409,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5263500,30250,,0.0,0,,RPRNMLTJNHIFFDR96CA,0.0,0.0,0.0,,
佳里區,房地(土地+建物),台南市佳里區六安里１９鄰延平路５６１號,94.02,住,,,1020329,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1001115,217.52,4,3,3,有,無,6000000,27584,,0.0,0,,RPRNMLNLNHIFFDR56CA,163.03,3.49,51.0,,
佳里區,房地(土地+建物),台南市佳里區六安里１９鄰延平路５６３號,93.36,住,,,1020407,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1001115,217.52,4,3,3,有,無,6000000,27584,,0.0,0,,RPVNMLSLNHIFFDR47CA,163.03,3.49,51.0,,
佳里區,房地(土地+建物),台南市佳里區忠仁里１４鄰信義一街２７１巷９號,83.8,住,,,1020420,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840710,217.2,4,2,3,有,無,4350000,20028,,0.0,0,,RPXNMLKMNHIFFDR96CA,194.88,9.09,13.23,,
東山區,土地,二重溪段186-1地號,2122.33,農,山坡地保育區,農牧用地,1020414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,740000,349,,0.0,0,,RPVNMLSJNHIFFBR07CA,0.0,0.0,0.0,,
東區,房地(土地+建物),台南市東區東聖里中華東路二段123號四樓之3,21.14,商,,,1020416,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土構造,0721022,129.53,3,2,2,有,有,3800000,29337,,0.0,0,,RPVNMLLLNHIFFCD87CA,88.56,0.0,4.67,,
東區,房地(土地+建物),台南市東區富農街一段１３１巷５１號二樓,16.1,住,,,1020411,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0831028,75.42,3,2,2,有,無,3180000,42164,,0.0,0,,RPSNMLKLNHIFFCD47CA,66.11,0.0,9.31,,
南區,房地(土地+建物),台南市南區郡南里永興三街１３號,68.0,住,,,1020417,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0660513,83.16,4,2,3,有,無,2950000,35474,,0.0,0,,RPSOMLLLNHIFFCD67CA,83.16,0.0,0.0,,
東區,土地,虎尾寮段574-7地號,79.05,其他,,,1020429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1818150,23000,,0.0,0,承買人共3人,RPRNMLRKNHIFFCD97CA,0.0,0.0,0.0,,
南區,房地(土地+建物),台南市南區德興路１３０巷９０號,78.0,住,,,1020406,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680327,92.58,4,2,3,有,無,4600000,49687,,0.0,0,,RPSNMLMLNHIFFCD67CA,92.58,0.0,0.0,,
東區,房地(土地+建物),台南市東區東平路３９號,66.0,住,,,1020322,土地1建物1車位0,一層，二層，三層，騎樓，地下層,三層,店面(店鋪),住商用,鋼筋混凝土構造,0680720,134.12,6,4,3,有,無,10500000,78288,,0.0,0,權利人登記2人,RPWOMLMJNHIFFCD97CA,134.12,0.0,0.0,,
南區,房地(土地+建物),台南市南區新興路５００巷３弄６號,26.7,住,,,1020418,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0720705,69.66,2,1,1,有,無,1000000,14355,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLNKNHIFFCD08CA,61.43,0.0,8.23,,
東區,房地(土地+建物),台南市東區崇道路９３號,88.0,住,,,1020402,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土構造,0701224,192.17,6,2,3,有,無,13000000,67648,,0.0,0,,RPWOMLNKNHIFFCD18CA,183.3,0.0,8.87,,
安南區,房地(土地+建物),台南市安南區長溪路三段405巷40弄145號,93.29,住,,,1020409,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土構造,1011015,172.95,4,3,3,有,有,6560000,37930,,0.0,0,,RPUNMLTJNHIFFBD28CA,172.7,0.0,0.0,,
安南區,房地(土地+建物),台南市安南區長溪路三段405巷40弄155號,98.75,住,,,1020417,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土構造,1011015,172.95,4,3,3,有,有,6800000,39318,,0.0,0,,RPVNMLTJNHIFFBD38CA,172.7,0.0,0.0,,
安南區,房地(土地+建物),台南市安南區十二佃路213巷26號,95.93,住,,,1020412,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1020207,171.29,5,2,3,有,無,6320000,36896,,0.0,0,,RPWNMLTJNHIFFBD48CA,162.89,0.0,8.4,,
安南區,房地(土地+建物),台南市安南區十二佃路213巷28號,95.95,住,,,1020412,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1020207,171.29,5,2,3,有,無,6300000,36780,,0.0,0,,RPQNMLTJNHIFFBD87CA,162.89,0.0,8.4,,
安南區,房地(土地+建物),台南市安南區十二佃路213巷21號,84.0,住,,,1020412,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1020207,160.37,0,0,0,有,無,5850000,36478,,0.0,0,,RPSNMLTJNHIFFBD08CA,160.37,0.0,0.0,,
安南區,土地,海佃段1549地號,100.19,住,,,1020419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3333770,33274,,0.0,0,,RPOOMLSJNHIFFBD67CA,0.0,0.0,0.0,,
安南區,土地,溪墘段1240-4地號,111.67,其他,,,1020411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,680000,6089,,0.0,0,包含公共設施保留地之交易。,RPTQMLLLNHIFFBD87CA,0.0,0.0,0.0,,
安南區,房地(土地+建物),台南市安南區安昌街１７４巷１９１弄１１３號,91.06,住,,,1020422,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,0870821,189.78,5,2,3,有,無,5000000,26346,,0.0,0,,RPTNMLRJNHIFFBD97CA,184.52,0.0,5.26,,
安南區,房地(土地+建物),台南市安南區館前二路83巷32號,128.54,住,,,1020415,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1011205,224.8,5,2,5,有,無,8880000,39502,,0.0,0,,RPRPMLNJNHIFFBD57CA,199.29,0.0,25.4,,
安南區,房地(土地+建物),台南市安南區館前一路２６巷２弄７號,144.67,住,,,1020422,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1011205,280.36,5,2,5,有,無,11300000,40305,,0.0,0,,RPPOMLNJNHIFFBD27CA,248.56,0.0,31.69,,
安南區,房地(土地+建物),台南市安南區館前二路８３巷４０號,101.19,住,,,1020415,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土構造,1011205,157.43,4,2,4,有,無,6660000,42305,,0.0,0,,RPQOMLNJNHIFFBD37CA,146.0,0.0,11.32,,
安南區,土地,學南段528地號,2589.58,其他,,,1020422,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20460000,7901,,0.0,0,,RPSNMLNJNHIFFBD47CA,0.0,0.0,0.0,,
安南區,土地,學南段762-4地號,267.76,農,,,1020410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,810000,3025,,0.0,0,,RPPNMLNJNHIFFBD17CA,0.0,0.0,0.0,,
中西區,房地(土地+建物)+車位,台南市中西區成功路４５３號十二樓之３,28.93,商,,,1020423,土地2建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0960720,106.39,3,1,2,有,有,13850000,130181,其他,22.25,0,標的1與標的2房地交易總價合併親友、員工或其他特殊關係間之交易。,RPROMLSLNHIFFAD08CA,83.25,3.54,19.6,,
中西區,房地(土地+建物)+車位,台南市中西區成功路４５３號十二樓之５,28.93,商,,,1020423,土地2建物1車位2,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0960720,113.4,2,1,2,有,有,13850000,122134,其他,46.56,0,標的1與標的2房地交易總價合併親友、員工或其他特殊關係間之交易。,SPROMLSLNHIFFAD18CA,86.8,1.34,25.26,,
北區,房地(土地+建物)+車位,台南市北區北華街３０９巷１１號,85.3,商,,,1020416,土地1建物1車位2,全,五層,透天厝,見其他登記事項,見其他登記事項,1011019,338.38,6,2,5,有,無,10780000,31858,其他,0.0,0,,RPTPMLOLNHIFFAD97CA,306.67,0.0,31.71,,
中西區,房地(土地+建物),台南市中西區仙草里永福路一段29號四樓之6,17.85,住,,,1020330,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0770405,54.82,2,2,1,有,無,1230000,22437,,0.0,0,,RPWOMLLLNHIFFAD87CA,0.0,0.0,0.0,,
北區,房地(土地+建物),台南市北區六甲里公園路５０９巷３３號六樓之２,20.24,住,,,1020418,土地2建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0701202,81.86,3,1,1,有,有,1800000,21989,,0.0,0,,RPRNMLLLNHIFFAD27CA,58.27,0.0,0.0,,
中西區,房地(土地+建物),台南市中西區民權路二段１０６號,142.31,商,,,1020412,土地2建物1車位0,全,二層,透天厝,住商用,磚造,0050101,182.47,3,1,1,有,無,12000000,65764,,0.0,0,,RPWPMLSJNHIFFAD48CA,174.44,8.03,0.0,,
中西區,土地,協進段1436-3地號,42.0,商,,,1020426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3150000,75000,,0.0,0,,RPTNMLQJNHIFFAD77CA,0.0,0.0,0.0,,
中西區,房地(土地+建物),台南市中西區民權路二段１１２號,85.42,商,,,1020418,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,0540428,174.8,4,3,3,有,無,9300000,53204,,0.0,0,,RPVTMLNJNHIFFAD28CA,172.23,0.0,2.57,,
安平區,房地(土地+建物),台南市安平區慶平路３８８號四樓之５,1.8,住,,,1020422,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0831216,21.6,1,0,1,有,有,570000,26389,,0.0,0,,RPTQMLMJNHIFFAD67CA,14.27,0.0,1.75,,
北區,房地(土地+建物),台南市北區旭日街９８之１號七樓之５,31.95,住,,,1020326,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土構造,0911115,142.73,1,1,1,有,有,3000000,21019,,0.0,0,,RPPNMLNJNHIFFAD07CA,86.89,0.0,8.61,,
安平區,建物,台南市安平區國平路５８７號二樓之１０,7.43,住,,,1020420,土地0建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0950406,66.48,2,1,1,有,有,3000000,45126,,0.0,0,,RPSPMLRJNHIFFAD97CA,58.4,0.0,8.08,,
安平區,房地(土地+建物)+車位,台南市安平區健康三街592巷21號之3,26.1,住,,,1020425,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0820121,132.39999999999998,3,2,1,有,有,2650000,20015,坡道平面,0.0,0,為尊重權利人隱私權主張，地政士無法入屋現場勘查，由權利人提供建物現況格局實際資訊，供地政士申報登錄。,RPPNMLMKNHIFFAD07CA,69.76,0.0,11.06,,
中西區,房地(土地+建物)+車位,台南市中西區藥王里美麗街18號五樓之2,24.39,住,,,1020412,土地1建物1車位1,五層,十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0880730,164.82,3,2,2,有,有,4700000,28516,坡道平面,0.0,0,,RPVOMLLLNHIFFAD77CA,88.99,0.0,10.47,,
中西區,房地(土地+建物),台南市中西區民生路一段１６７號八樓之３,14.86,商,,,1020418,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0740320,127.03999999999999,3,2,2,有,有,2050000,16137,,0.0,0,,RPQPMLLLNHIFFAD37CA,90.13,0.0,4.7,,
中西區,房地(土地+建物)+車位,台南市中西區和真街６２號十四樓,14.01,住,,,1020422,土地2建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0880223,143.69,3,2,2,有,有,4250000,29578,坡道平面,0.0,0,,RPRPMLLLNHIFFAD47CA,75.49,5.06,9.59,,
中西區,房地(土地+建物)+車位,台南市中西區衛民街１１７號二樓之２,27.86,商,,,1020417,土地1建物2車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011205,225.95,3,2,2,有,有,12000000,53109,坡道平面,24.16,0,另有一共有人,RPSOMLOLNHIFFAD77CA,120.27,5.38,12.5,,
中西區,房地(土地+建物)+車位,台南市中西區衛民街１１７號十樓之２,28.01,商,,,1020422,土地1建物2車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011205,229.82,3,2,2,有,有,12610000,54869,坡道平面,25.75,0,,RPQPMLRLNHIFFAD97CA,122.44,5.38,12.69,,
中西區,房地(土地+建物)+車位,台南市中西區衛民街１１７號六樓之５,24.38,商,,,1020424,土地1建物2車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011205,201.87,3,2,2,有,有,10850000,53747,坡道平面,25.75,0,,RPRPMLRLNHIFFAD08CA,105.18,5.0,12.08,,
中西區,房地(土地+建物)+車位,台南市中西區衛民街１１７號七樓之１,27.28,商,,,1020424,土地1建物2車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011205,223.17000000000002,3,2,2,有,有,11680000,52337,坡道平面,25.75,0,,RPTPMLRLNHIFFAD28CA,119.78,5.44,9.3,,
安南區,土地,十字段25地號,2193.67,農,,,1020415,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17458000,7958,,0.0,0,,RPOOMLNJNHIFFBD17CA,0.0,0.0,0.0,,
安南區,土地,溪墘段1587-8地號,21.13,住,,,1020424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350758,16600,,0.0,0,,RPVNMLRJNHIFFBD18CA,0.0,0.0,0.0,,
安南區,房地(土地+建物),台南市安南區安和路六段２０巷１３８弄２號,78.69,住,,,1020423,土地3建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土構造,0830617,161.46,3,1,2,有,無,3800000,23535,,0.0,0,,RPRNMLRJNHIFFBD77CA,152.82,0.0,8.64,,
安南區,房地(土地+建物),台南市安南區安中路一段３１４號,290.01,住,,,1020408,土地1建物1車位0,全,三層,透天厝,住工用,鋼筋混凝土構造,0730809,631.93,4,2,2,有,無,13000000,20572,,0.0,0,,RPQOMLRJNHIFFBD77CA,598.72,0.0,33.21,,
安南區,房地(土地+建物),台南市安南區顯宮里北汕尾三路580號,894.64,住,,,1020429,土地5建物1車位0,全,五層,透天厝,住家用,見其他登記事項,0950525,594.44,4,4,4,有,無,25000000,42056,,0.0,0,,RPSNMLQJNHIFFBD77CA,594.44,0.0,0.0,,
安南區,房地(土地+建物),台南市安南區樂安一街２３７號,93.24,住,,,1020425,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土構造,0840531,179.8,5,2,3,有,無,5300000,29477,,0.0,0,,RPWNMLQJNHIFFBD18CA,169.92,0.0,9.88,,
安南區,房地(土地+建物),台南市安南區安豐四街２８號,115.47,住,,,1020419,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1011017,226.39,5,2,4,有,無,9500000,41963,,0.0,0,,RPXNMLQJNHIFFBD28CA,197.78,0.0,28.61,,
安南區,土地,科工段635地號,351.88,農,,,1020426,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,5684,,0.0,0,,RPOOMLQJNHIFFBD47CA,0.0,0.0,0.0,,
安南區,土地,神榕段176地號,2975.94,農,,,1020426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4755772,1598,,0.0,0,,RPROMLQJNHIFFBD77CA,0.0,0.0,0.0,,
安南區,土地,頂安段176地號,238.79,住,,,1020329,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8523000,35692,,0.0,0,,RPQOMLMLNHIFFBD47CA,0.0,0.0,0.0,,
安南區,土地,國安段1440地號,823.14,住,,,1020424,土地27建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12449900,15125,,0.0,0,,RPTOMLMLNHIFFBD77CA,0.0,0.0,0.0,,
安南區,土地,外塭段97地號,34.39,住,,,1020425,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,270000,7851,,0.0,0,,RPSOMLRKNHIFFBD08CA,0.0,0.0,0.0,,
安南區,土地,原佃段110-2地號,452.44,農,,,1020320,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3695220,8167,,0.0,0,,RPUOMLSJNHIFFBD28CA,0.0,0.0,0.0,,
安南區,土地,原佃段110-3地號,528.0,農,,,1020320,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4312440,8168,,0.0,0,,RPVOMLSJNHIFFBD38CA,0.0,0.0,0.0,,
安南區,房地(土地+建物),台南市安南區海東八街１２２號,95.54,住,,,1020320,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土構造,1011019,206.44,5,2,5,有,無,8500000,41174,,0.0,0,,RPOOMLTJNHIFFBD77CA,193.97,0.0,12.47,,
安南區,土地,草湖段602地號,443.05,其他,,,1020423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,9028,,0.0,0,魚殟,RPPOMLNKNHIFFBD37CA,0.0,0.0,0.0,,
安南區,土地,土城段514-3地號,13.63,住,,,1020429,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,190820,14000,,0.0,0,購買市有土地,RPROMLNKNHIFFBD57CA,0.0,0.0,0.0,,
安南區,房地(土地+建物),台南市安南區府安路四段１７０號,96.08,住,,,1020401,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土構造,0691120,149.34,6,2,6,有,無,6280000,42052,,0.0,0,,RPOOMLLMNHIFFBD27CA,149.34,0.0,0.0,,
東區,房地(土地+建物),台南市東區自由路二段３３巷２０號,97.5,住,,,1020422,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1011005,209.95,4,2,4,有,有,8300000,39535,,0.0,0,私契日期：102.4.1,RPXNMLRJNHIFFCD48CA,184.18,0.0,25.58,,
南區,房地(土地+建物),台南市南區金華路一段２００巷３３號二樓之２,24.0,住,,,1020401,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0700220,60.849999999999994,2,2,1,有,無,1300000,21364,,0.0,0,,RPOOMLSKNHIFFCD87CA,50.83,0.0,0.0,,
東區,房地(土地+建物),台南市東區龍山里長榮路一段227號九樓之12,3.86,商,,,1020418,土地2建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0880805,36.54,1,1,1,有,有,1300000,35577,,0.0,0,,RPTNMLSLNHIFFCD38CA,0.0,0.0,0.0,,
東區,房地(土地+建物),台南市東區裕農路２８８巷１７號二樓,19.7,住,,,1020411,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0800829,112.26,3,2,2,有,有,4960000,44183,,0.0,0,,RPUNMLSLNHIFFCD48CA,84.07,0.0,8.24,,
南區,房地(土地+建物),台南市南區新建路１７巷２之３號,37.7,住,,,1020415,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0720422,94.07000000000001,3,2,1,有,無,1450000,15414,,0.0,0,,RPQOMLSLNHIFFCD18CA,77.36,0.0,10.48,,
東區,房地(土地+建物),台南市東區立德二路２７號,72.71,住,,,1020429,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0521231,90.45,3,2,3,有,無,5000000,55279,,0.0,0,,RPPPMLLMNHIFFCD57CA,90.45,0.0,0.0,,
東區,房地(土地+建物),台南市東區崇德里崇明十三街11巷21號三樓,22.55,住,,,1020402,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0710217,82.18,3,2,1,有,有,1530000,18618,,0.0,0,,RPRPMLLMNHIFFCD77CA,65.39,0.0,1.62,,
六甲區,土地,七甲段24-7地號,263.0,農,,,1020418,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1591150,6050,,0.0,0,,RPXNMLQJNHIFFCR17CA,0.0,0.0,0.0,,
六甲區,土地,七甲段24-27地號,232.0,農,,,1020418,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1403600,6050,,0.0,0,,RPOOMLQJNHIFFCR98CA,0.0,0.0,0.0,,
新營區,土地,南新段356地號,101.48,住,,,1020115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1633828,16100,,0.0,0,親友、員工或其他特殊關係間之交易。1.	地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由不動產經紀業或權利人自行提供屬實,RPPNMLQJNHIFFAR78CA,0.0,0.0,0.0,,
新營區,房地(土地+建物),台南市新營區三民路１３１號四樓之五,17.37,商,,,1020411,土地1建物2車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810825,153.07,1,1,2,有,有,1500000,9799,,0.0,0,,RPPPMLKLNHIFFAR58CA,110.78,0.0,4.89,,
西港區,土地,西港段1425地號,840.0,農,,,1020403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,3333,,0.0,0,,RPROMLRLNHIFFDR07CA,0.0,0.0,0.0,,
學甲區,房地(土地+建物),台南市學甲區仁得里八德街１６１號一樓之四,16.1,住,,,1020425,土地3建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840707,56.0,2,1,1,有,無,800000,14286,,0.0,0,,RPRNMLRJNHIFFDR76CA,51.68,0.0,4.32,,
安定區,房地(土地+建物),台南市安定區安定４２５之３號,84.66,住,,,1020322,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1010906,180.57,5,2,5,有,無,6200000,34336,,0.0,0,,RPOOMLKMNHIFFER88CA,174.48,0.0,6.09,,
新化區,土地,竹子腳段799-3地號,42.0,,一般農業區,交通用地,1020401,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,243600,5800,,0.0,0,道路用地協議價購。,RPUOMLNKNHIFFER96CA,0.0,0.0,0.0,,
新化區,土地,竹子腳段689-1地號,273.33,,特定農業區,交通用地,1020401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1585333,5800,,0.0,0,道路用地協議價購。,RPXOMLNKNHIFFER27CA,0.0,0.0,0.0,,
新化區,土地,竹子腳段689-1地號,136.67,,特定農業區,交通用地,1020401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,792667,5800,,0.0,0,道路用地協議價購。,RPOPMLNKNHIFFER09CA,0.0,0.0,0.0,,
善化區,土地,大成段248地號,128.36,住,,,1020423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5824000,45372,,0.0,0,,RPPNMLKKNHIFFER68CA,0.0,0.0,0.0,,
善化區,土地,大成段249地號,129.04,住,,,1020423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5855000,45374,,0.0,0,,RPQNMLKKNHIFFER78CA,0.0,0.0,0.0,,
善化區,房地(土地+建物),台南市善化區蓮潭北二街１９６號,224.0,住,,,1020408,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020207,395.12,15,1,15,有,無,13380000,33863,,0.0,0,,RPPPMLPKNHIFFER76CA,363.66,0.0,31.46,,
善化區,房地(土地+建物),台南市善化區小新里小新營５６之１０５號,74.0,住,,,1020419,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011023,185.62,4,2,4,有,無,6000000,32324,,0.0,0,包含未保存建物全部。,RPRNMLKLNHIFFER98CA,0.0,0.0,0.0,,
歸仁區,房地(土地+建物),台南市歸仁區媽廟里和順路一段８０巷２６弄５號,1032.0,,特定農業區,農牧用地,1020318,土地2建物1車位0,一層,一層,其他,見其他登記事項,見其他登記事項,0951206,26.21,3,2,2,有,無,8380000,319725,,0.0,0,含增建或未登記建物。資材室,RPXNMLRJNHIFFFR57CA,26.21,0.0,0.0,,
關廟區,土地,香洋段820地號,1376.0,住,,,1020424,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26223120,19058,,0.0,0,,RPRNMLQJNHIFFFR86CA,0.0,0.0,0.0,,
歸仁區,土地,崙子頂段419地號,343.0,,一般農業區,甲種建築用地,1020418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3543190,10330,,0.0,0,,RPRNMLSJNHIFFFR07CA,0.0,0.0,0.0,,
仁德區,房地(土地+建物),台南市仁德區保安里中正路一段６０號,70.0,住,,,1020310,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0661101,76.0,3,2,2,有,無,2700000,35526,,0.0,0,,RPQNMLTJNHIFFFR07CA,0.0,0.0,0.0,,
歸仁區,房地(土地+建物),台南市歸仁區崙頂里成功八街５７號,95.37,住,,,1020301,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020111,190.94,5,3,3,有,無,7000000,36661,,0.0,0,,RPPOMLLLNHIFFFR09CA,179.07,0.0,11.87,,
仁德區,土地,崁腳段89-15地號,447.0,工,,,1020402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19000000,42506,,0.0,0,,RPUOMLMLNHIFFFR07CA,0.0,0.0,0.0,,
關廟區,土地,深坑子段815-103地號,8000.0,,一般農業區,農牧用地,1020403,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8200000,1025,,0.0,0,,RPSNMLQKNHIFFFR07CA,0.0,0.0,0.0,,
仁德區,房地(土地+建物),台南市仁德區仁德里仁中六街１６１號,89.74,住,,,1020416,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1011212,208.29,4,2,3,有,無,9000000,43209,,0.0,0,私契日期：101.10.2,RPQOMLSJNHIFFFR07CA,161.33,0.0,46.96,,
歸仁區,房地(土地+建物),台南市歸仁區七甲里南丁路４０５巷５號,136.83,,特定農業區,甲種建築用地,1020408,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0990308,160.66,4,2,4,有,無,6600000,41081,,0.0,0,地政士僅受託買賣案件申請登記並未代理撰擬買賣契約書本成交資訊係由權利人自行提供屬實,RPRNMLKMNHIFFFR56CA,0.0,0.0,0.0,,
永康區,土地,頭前段666地號,25.31,其他,,,1020426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,950000,37535,,0.0,0,,RPRNMLRJNHIFFHR17CA,0.0,0.0,0.0,,
