鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３６號七樓之２,36.5,商,,,1141125,土地1建物1車位2,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,308.77,3,2,3,有,無,33800000,118122,坡道平面,45.06,2650000,,RPQOMLNLJHLGFAD57DA,163.12,0.0,16.51,有,050
東區,土地,裕南段855地號,34.68,都市：其他:細部計畫道路用地,,,1141114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,470414,13564,,0.0,0,包含公共設施保留地用地；,RPSOMLPJKHLGFCD08DA,0.0,0.0,0.0,無,
南區,房地(土地+建物),臺南市南區大成路一段７６號六樓之１,22.21,住,,,1141022,土地3建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051201,130.02,3,2,2,有,有,11080000,85218,,0.0,0,,RPSNMLTJKHLGFCD38DA,71.25,1.66,10.68,有,051
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段９２號九樓之６,21.81,住,,,1140929,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130816,146.01999999999998,3,2,2,有,有,16500000,122986,坡道平面,26.25,1770000,,RPPNMLLMJHLGFCD47DA,69.75,0.0,8.08,有,
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段９２號十四樓之３,16.62,住,,,1140914,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130816,114.97,2,2,2,有,有,12500000,125451,坡道平面,26.25,1370000,預售屋、或土地及建物分件登記案件；,RPVNMLLLJHLGFCD97DA,54.03,0.0,3.66,有,
學甲區,房地(土地+建物),臺南市學甲區濟生路６之２０號三樓之２,32.27,住,,,1140906,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140626,86.06,2,2,2,有,有,4860000,56472,,0.0,0,,RPVNMLKKKHLGFGD28DA,54.96,0.0,6.09,有,
白河區,土地,長安段698-1地號,421.0,農,,,1140811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,757800,1800,,0.0,0,,RPQNMLTKRHKGFED09DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十九樓之７,15.49,商,,,1140605,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,101.14,2,2,1,有,有,13900000,160502,坡道平面,25.44,1750000,預售屋、或土地及建物分件登記案件；,RPWTMLOJKIKGFID86DA,44.6,0.0,4.42,有,
中西區,房地(土地+建物),臺南市中西區中華西路二段６４６巷２５號,120.84,住,,,1140611,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1101126,316.79,3,4,5,有,無,40000000,126267,,0.0,0,其他增建；,RPVNMLOJKHLGFAD97DA,293.35,0.0,23.44,有,052
善化區,房地(土地+建物)+車位,臺南市善化區什乃１８之６６號三樓之７,38.27,,特定農業區,甲種建築用地,1140614,土地2建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,116.31,3,2,2,有,有,10500000,89835,一樓平面,13.9,1300000,土地價款:396萬元整房屋價款:524萬元整預售屋、或土地及建物分件登記案件；,RPTPMLKMJHLGFHD48DA,71.33,0.0,5.82,有,
安南區,土地,砂崙段788地號,304.35,都市：其他:細部計畫道路用地,,,1140320,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1018963,3348,,0.0,0,包含公共設施保留地用地；,RPTNMLKMKIKGFBD77DA,0.0,0.0,0.0,無,053
善化區,房地(土地+建物)+車位,臺南市善化區什乃１８之６６號六樓之７,38.27,,特定農業區,甲種建築用地,1140301,土地2建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,116.31,3,2,2,有,有,10700000,91788,一樓平面,13.9,1300000,土地價款:404萬元整房屋價款:536萬元整預售屋、或土地及建物分件登記案件；,RPTQMLMJKHLGFHD58DA,71.33,0.0,5.82,有,
北區,房地(土地+建物),臺南市北區育德二路５１巷９２號,99.65,住,,,1140219,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1140122,285.45,4,2,5,有,無,39000000,136626,,0.0,0,,RPUNMLOKJHLGFAD87DA,263.72,0.0,21.73,有,
學甲區,房地(土地+建物),臺南市學甲區育德路１７３巷５號,70.5,住,,,1131202,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140508,142.77,4,2,3,有,無,9200000,64439,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSNMLQJKHLGFGD48DA,126.87,0.0,15.9,無,
善化區,房地(土地+建物)+車位,臺南市善化區什乃１８之６６號六樓之２,40.03,,特定農業區,甲種建築用地,1131228,土地2建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,122.23,3,2,2,有,有,11430000,92587,一樓平面,13.9,1400000,土地價款:431萬元整房屋價款:572萬元整預售屋、或土地及建物分件登記案件；,RPSQMLMJKHLGFHD48DA,74.49,0.0,7.04,有,
善化區,房地(土地+建物)+車位,臺南市善化區什乃１８之６６號二樓之１,38.03,,特定農業區,甲種建築用地,1131102,土地2建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,117.28999999999999,3,2,2,有,有,10250000,86565,一樓平面,13.9,1300000,土地價款:385萬元整房屋價款510萬元整預售屋、或土地及建物分件登記案件；,RPWOMLKMJHLGFHD68DA,70.74,0.0,7.04,有,
學甲區,房地(土地+建物),臺南市學甲區育德路１７３巷１９號,73.31,住,,,1130914,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140508,142.07,4,2,3,有,無,9300000,65461,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWNMLQJKHLGFGD88DA,126.69,0.0,15.38,無,
善化區,房地(土地+建物)+車位,臺南市善化區什乃１８之６６號五樓之７,38.27,,特定農業區,甲種建築用地,1130916,土地2建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,116.31,3,2,2,有,有,11170000,95401,一樓平面,13.9,1400000,土地價款:420萬元整房屋價款:557萬元整預售屋、或土地及建物分件登記案件；,RPVPMLMJKHLGFHD68DA,71.33,0.0,5.82,有,
學甲區,房地(土地+建物),臺南市學甲區濟生路６之２０號五樓之１,32.63,住,,,1130927,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140626,87.13,2,2,2,有,有,4950000,56812,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOOMLKKKHLGFGD67DA,55.73,0.0,6.09,有,
學甲區,房地(土地+建物),臺南市學甲區育德路１７３巷２１號,74.05,住,,,1130822,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140508,142.07,4,2,3,有,無,9280000,65320,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTNMLQJKHLGFGD58DA,126.69,0.0,15.38,無,
學甲區,房地(土地+建物),臺南市學甲區育德路１７３巷２３號,74.79,住,,,1130810,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140508,142.07,4,2,3,有,無,9250000,65109,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUNMLQJKHLGFGD68DA,126.69,0.0,15.38,無,
學甲區,房地(土地+建物),臺南市學甲區育德路１７３巷３５號,78.95,住,,,1130716,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140508,142.07,4,2,3,有,無,8990000,63279,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVNMLQJKHLGFGD78DA,126.69,0.0,15.38,無,
學甲區,房地(土地+建物),臺南市學甲區育德路１７３巷２９號,76.97,住,,,1130729,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140508,142.07,4,2,3,有,無,9200000,64757,,0.0,0,預售屋原買方為1人登記全部，成屋登記時由2人登記各1/2配偶轉讓。預售屋、或土地及建物分件登記案件；,RPXNMLQJKHLGFGD98DA,126.69,0.0,15.38,無,
善化區,房地(土地+建物)+車位,臺南市善化區什乃１８之６６號六樓之１,38.03,,特定農業區,甲種建築用地,1130728,土地2建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,109.42,3,2,2,有,有,10150000,90918,其他,6.03,750000,土地價款:404萬元整房屋價款:536萬元整預售屋、或土地及建物分件登記案件；,RPRQMLMJKHLGFHD38DA,70.74,0.0,7.04,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號九樓之３,19.29,商,,,1130705,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,120.35,2,2,2,有,有,14450000,134865,坡道平面,25.44,1650000,114年8月9日讓渡，讓渡金額1445萬元整預售屋、或土地及建物分件登記案件；,RPUQMLKKKIKGFID68DA,57.4,0.0,4.57,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十一樓之３,19.29,商,,,1130701,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,120.35,2,2,2,有,有,15010000,138658,坡道平面,25.44,1850000,預售屋、或土地及建物分件登記案件；,RPUOMLMKKIKGFID68DA,57.4,0.0,4.57,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十五樓之３,19.29,商,,,1130702,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,120.35,2,2,2,有,有,15350000,143294,坡道平面,25.44,1750000,預售屋、或土地及建物分件登記案件；,RPVOMLMKKIKGFID78DA,57.4,0.0,4.57,有,
永康區,房地(土地+建物),臺南市永康區永勝街５７號六樓之３,16.25,住,,,1130719,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141022,85.91,2,2,1,有,有,9030000,105110,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWNMLMLKIKGFKD09DA,50.62,0.0,6.07,有,
善化區,房地(土地+建物),臺南市善化區什乃１８之６６號四樓之８,25.54,,特定農業區,甲種建築用地,1130706,土地2建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,67.77,2,2,1,有,有,6150000,90748,,0.0,0,土地價款:264萬元整房屋價款:351萬元整預售屋、或土地及建物分件登記案件；,RPSPMLMJKHLGFHD38DA,46.51,0.0,4.43,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３５號十樓之９,23.77,商,,,1130721,土地1建物1車位2,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,166.76,3,2,2,有,有,19150000,133328,坡道平面,50.88,3700000,預售屋、或土地及建物分件登記案件；,RPTTMLOJKIKGFID56DA,68.27,0.0,7.17,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十八樓之３,19.29,商,,,1130703,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,120.35,2,2,2,有,有,15600000,146981,坡道平面,25.44,1650000,預售屋、或土地及建物分件登記案件；,RPWOMLMKKIKGFID88DA,57.4,0.0,4.57,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３５號九樓之８,14.94,商,,,1130623,土地1建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,98.41,2,2,1,有,有,11970000,141428,坡道平面,25.44,1650000,預售屋、或土地及建物分件登記案件；,RPVRMLOJKIKGFID56DA,42.77,0.0,4.35,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十五樓之６,30.16,商,,,1130616,土地1建物1車位2,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,198.14,4,2,2,有,有,23350000,135135,坡道平面,50.88,3450000,預售屋、或土地及建物分件登記案件；,RPWQMLKKKIKGFID88DA,88.18,0.0,7.8,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十八樓之８,30.02,商,,,1130610,土地1建物1車位2,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,197.8,4,2,2,有,有,23250000,134767,坡道平面,50.88,3450000,預售屋、或土地及建物分件登記案件；,RPQOMLPKKIKGFID58DA,87.84,0.0,7.8,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３７號十三樓之１,24.18,商,,,1130621,土地1建物1車位2,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,169.03,3,2,2,有,有,18950000,130766,坡道平面,50.88,3500000,114年10月8日讓渡，讓渡金額1895萬元整預售屋、或土地及建物分件登記案件；,RPSRMLKKKIKGFID58DA,69.0,0.0,7.88,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十樓之５,36.68,商,,,1130621,土地1建物1車位2,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,230.17000000000002,4,2,2,有,有,26400000,125774,坡道平面,50.88,3850000,114年9月23日讓渡，讓渡金額2640萬元整預售屋、或土地及建物分件登記案件；,RPTNMLMKKIKGFID48DA,106.5,0.0,10.67,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十三樓之６,30.16,商,,,1130612,土地1建物1車位2,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,198.14,4,2,2,有,有,23100000,133098,坡道平面,50.88,3500000,預售屋、或土地及建物分件登記案件；,RPXOMLMKKIKGFID98DA,88.18,0.0,7.8,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３５號十樓之５,23.5,商,,,1130628,土地1建物1車位2,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,165.47,3,2,2,有,有,19900000,143119,坡道平面,50.88,3500000,預售屋、或土地及建物分件登記案件；,RPPOMLMKKIKGFID18DA,67.72,0.0,6.85,有,
善化區,房地(土地+建物)+車位,臺南市善化區什乃１８之６６號五樓之２,40.03,,特定農業區,甲種建築用地,1130525,土地2建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,122.23,3,2,2,有,有,11700000,95080,一樓平面,13.9,1400000,土地價款:443萬元整房屋價款:587萬元整預售屋、或土地及建物分件登記案件；,RPUPMLMJKHLGFHD58DA,74.49,0.0,7.04,有,
善化區,房地(土地+建物),臺南市善化區什乃１８之６６號五樓之３,26.93,,特定農業區,甲種建築用地,1130525,土地2建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,72.89,2,2,2,有,有,6900000,94663,,0.0,0,土地價款:297萬元整房屋價款:393萬元整預售屋、或土地及建物分件登記案件；,RPXPMLMJKHLGFHD88DA,49.36,0.0,5.42,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十一樓之６,30.16,商,,,1130506,土地1建物1車位2,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,198.14,4,2,2,有,有,18060000,103626,坡道平面,50.88,2800000,114年10月3日讓渡，讓渡金額1806萬元整預售屋、或土地及建物分件登記案件；,RPSOMLLKKIKGFID38DA,88.18,0.0,7.8,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十四樓之１,36.68,商,,,1130526,土地1建物1車位2,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,230.17000000000002,4,2,2,有,有,27230000,130961,坡道平面,50.88,3750000,預售屋、或土地及建物分件登記案件；,RPQPMLPKKIKGFID68DA,106.5,0.0,10.67,有,
學甲區,房地(土地+建物),臺南市學甲區濟生路６之２０號二樓之５,32.27,住,,,1130525,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140626,86.59,2,2,2,有,有,4810000,55549,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUNMLKKKHLGFGD18DA,55.15,0.0,6.23,有,
善化區,房地(土地+建物),臺南市善化區什乃１８之６６號五樓之８,25.54,,特定農業區,甲種建築用地,1130524,土地2建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,67.77,2,2,1,有,有,6380000,94142,,0.0,0,土地價款:274萬元整房屋價款:364萬元整預售屋、或土地及建物分件登記案件；,RPPQMLMJKHLGFHD18DA,46.51,0.0,4.43,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３５號三樓之９,23.77,商,,,1130524,土地1建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,141.32,3,2,2,有,有,15920000,124008,坡道平面,25.44,1550000,114年10月02日讓渡，讓渡金額1592萬元整預售屋、或土地及建物分件登記案件；,RPXOMLLKKIKGFID88DA,68.27,0.0,7.17,有,
永康區,房地(土地+建物)+車位,臺南市永康區永勝街５７號七樓之２,24.46,住,,,1130505,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141022,161.92000000000002,3,2,2,有,有,14990000,104429,坡道平面,33.22,1550000,預售屋、或土地及建物分件登記案件；,RPRNMLOJKHLGFKD58DA,75.06,0.0,9.86,有,
善化區,房地(土地+建物)+車位,臺南市善化區什乃１８之６６號二樓之７,38.27,,特定農業區,甲種建築用地,1130529,土地2建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,116.31,3,2,2,有,有,10650000,89347,一樓平面,13.9,1500000,土地價款:393萬元整房屋價款:522萬元整預售屋、或土地及建物分件登記案件；,RPXOMLKMJHLGFHD78DA,71.33,0.0,5.82,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號三樓之６,30.16,商,,,1130422,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,172.71,4,2,2,有,有,15670000,98255,坡道平面,25.44,1200000,預售屋、或土地及建物分件登記案件；,RPVQMLNJKIKGFID98DA,88.18,0.0,7.8,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號二樓之６,30.02,商,,,1130406,土地1建物1車位2,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,197.73000000000002,4,2,2,有,有,18820000,109091,坡道平面,50.88,2800000,預售屋、或土地及建物分件登記案件；,RPWQMLSJKIKGFID96DA,88.18,0.0,7.8,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十一樓之５,36.68,商,,,1130421,土地1建物1車位2,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,230.17000000000002,4,2,2,有,有,21810000,105472,坡道平面,50.88,2900000,114年10月3日讓渡，讓渡金額2181萬元整預售屋、或土地及建物分件登記案件；,RPTOMLLKKIKGFID48DA,106.5,0.0,10.67,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號四樓之８,30.02,商,,,1130414,土地1建物1車位2,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,197.8,4,2,2,有,有,17730000,100939,坡道平面,50.88,2900000,114年9月29日讓渡，讓渡金額1773萬元整預售屋、或土地及建物分件登記案件；,RPSTMLPKKIKGFID66DA,87.84,0.0,7.8,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十五樓之８,30.02,商,,,1130422,土地1建物1車位2,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,200.3,4,2,2,有,有,18530000,108767,坡道平面,53.38,2550000,預售屋、或土地及建物分件登記案件；,RPRNMLRKKIKGFID78DA,87.84,0.0,7.8,有,
新營區,房地(土地+建物)+車位,臺南市新營區新進路二段２２７號二樓之六,19.22,商,,,1130407,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141104,164.3,3,2,2,有,有,12680000,78538,坡道平面,26.66,1870000,預售屋、或土地及建物分件登記案件；,RPOOMLTLJHLGFDD28DA,70.52,0.0,16.74,有,
善化區,房地(土地+建物),臺南市善化區什乃１８之６６號六樓之５,26.76,,特定農業區,甲種建築用地,1130428,土地2建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,72.46000000000001,2,2,2,有,有,6490000,89567,,0.0,0,土地價款:279萬元整房屋價款:370萬元整預售屋、或土地及建物分件登記案件；,RPWQMLMJKHLGFHD88DA,49.04,0.0,5.42,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３５號二樓之７,14.94,商,,,1130416,土地1建物1車位1,二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,98.41,2,2,1,有,有,9640000,114294,坡道平面,25.44,1300000,預售屋、或土地及建物分件登記案件；,RPROMLMKKIKGFID38DA,42.77,0.0,4.35,有,
中西區,房地(土地+建物)+車位,臺南市中西區南華街２３號三樓之２,26.48,住,,,1130319,土地2建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141110,183.38,2,2,2,有,有,19600000,120506,坡道平面,34.01,1600000,預售屋、或土地及建物分件登記案件；,RPPNMLTJKHLGFAD87DA,83.72,0.0,13.36,有,
安南區,房地(土地+建物)+車位,臺南市安南區本原街三段２６１號四樓之５,38.92,住,,,1130310,土地1建物1車位1,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141007,107.97,2,2,2,有,有,8500000,90448,一樓平面,31.13,1550000,預售屋、或土地及建物分件登記案件；,RPSPMLMJJHLGFBD67DA,55.89,0.0,9.23,有,
新營區,房地(土地+建物)+車位,臺南市新營區新進路二段２２７號八樓之八,12.98,商,,,1130317,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141104,121.42,2,2,2,有,有,9750000,83580,坡道平面,26.66,1830000,預售屋、或土地及建物分件登記案件；,RPXNMLTLJHLGFDD09DA,56.05,0.0,3.62,有,
新營區,房地(土地+建物)+車位,臺南市新營區新進路二段２２７號七樓之二,20.58,商,,,1130331,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141104,173.94,4,2,2,有,有,13400000,79373,坡道平面,26.66,1710000,預售屋、或土地及建物分件登記案件；,RPROMLTLJHLGFDD58DA,85.0,0.0,8.6,有,
新營區,房地(土地+建物)+車位,臺南市新營區新進路二段２２７號八樓之五,12.42,商,,,1130331,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141104,116.83,2,2,2,有,有,9680000,90163,坡道平面,26.66,1550000,預售屋、或土地及建物分件登記案件；,RPTOMLTLJHLGFDD78DA,52.4,0.0,4.02,有,
學甲區,房地(土地+建物)+車位,臺南市學甲區濟生路６之２０號四樓之２,32.27,住,,,1130304,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140626,121.5,2,2,2,有,有,5850000,55769,一樓平面,35.43,1050000,預售屋、或土地及建物分件登記案件；,RPQOMLKKKHLGFGD87DA,54.96,0.0,6.09,有,
善化區,房地(土地+建物)+車位,臺南市善化區什乃１８之６６號四樓之３,26.93,,特定農業區,甲種建築用地,1130317,土地2建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,78.93,2,2,2,有,有,7450000,91221,其他,6.03,800000,土地價款:286萬元整房屋價款:379萬元整預售屋、或土地及建物分件登記案件；,RPPPMLMJKHLGFHD08DA,49.36,0.0,5.42,有,
善化區,房地(土地+建物),臺南市善化區什乃１８之６６號六樓之３,26.93,,特定農業區,甲種建築用地,1130330,土地2建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,72.89,2,2,2,有,有,6550000,89861,,0.0,0,土地價款:282萬元整房屋價款:373萬元整預售屋、或土地及建物分件登記案件；,RPUQMLMJKHLGFHD68DA,49.36,0.0,5.42,有,
善化區,房地(土地+建物)+車位,臺南市善化區什乃１８之６６號六樓之８,25.54,,特定農業區,甲種建築用地,1130311,土地2建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,73.8,2,2,1,有,有,6900000,90748,其他,6.03,750000,土地價款:264萬元整房屋價款:351萬元整預售屋、或土地及建物分件登記案件；,RPXQMLMJKHLGFHD98DA,46.51,0.0,4.43,有,
新營區,房地(土地+建物)+車位,臺南市新營區新進路二段２２７號九樓之五,13.3,商,,,1130229,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141104,122.91,2,2,2,有,有,10100000,87792,坡道平面,26.66,1650000,預售屋、或土地及建物分件登記案件；,RPWNMLTLJHLGFDD98DA,52.4,0.0,7.99,有,
新營區,房地(土地+建物)+車位,臺南市新營區新進路二段２２７號十樓之三,12.37,商,,,1130227,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141104,115.62,2,2,2,有,有,9570000,89310,坡道平面,25.82,1550000,預售屋、或土地及建物分件登記案件；,RPQNMLKMJHLGFDD57DA,52.25,0.0,3.94,有,
新營區,房地(土地+建物)+車位,臺南市新營區新進路二段２２７號二樓之一,23.16,商,,,1130227,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141104,191.95999999999998,3,2,2,有,有,14800000,78705,坡道平面,26.66,1790000,預售屋、或土地及建物分件登記案件；,RPWNMLKMJHLGFDD18DA,101.22,0.0,4.08,有,
善化區,房地(土地+建物)+車位,臺南市善化區什乃１８之６６號五樓之５,26.76,,特定農業區,甲種建築用地,1130205,土地2建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,86.37,2,2,2,有,有,8200000,95212,一樓平面,13.9,1300000,土地價款:297萬元整房屋價款:393萬元整預售屋、或土地及建物分件登記案件；,RPOQMLMJKHLGFHD08DA,49.04,0.0,5.42,有,
善化區,房地(土地+建物),臺南市善化區什乃１８之６６號二樓之５,26.76,,特定農業區,甲種建築用地,1130104,土地2建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141202,72.46000000000001,2,2,2,有,有,6500000,89705,,0.0,0,土地價款:280萬元整房屋價款:370萬元整預售屋、或土地及建物分件登記案件；,RPPPMLKMJHLGFHD08DA,49.04,0.0,5.42,有,
