鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
東區,房地(土地+建物),臺南市東區東安里長榮路二段３２巷１４４號二樓之３　　　　　　,6.64,住,,,1020802,土地1建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0781220,22.1,1,1,1,有,有,750000,33937,,0.0,0,,RPUPMLTJQHIFFCD88CA,16.01,0.0,0.0,,
東區,房地(土地+建物),臺南市東區仁和路１３９巷４５號五樓,20.45,住,,,1020721,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0840810,101.14,3,2,2,有,有,3980000,39351,,0.0,0,,RPRNMLRKQHIFFCD28CA,71.92,0.0,9.92,,
東區,房地(土地+建物),臺南市東區裕農路２９１巷６９弄２之６號,57.0,住,,,1020730,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650429,70.8,3,2,2,有,無,3500000,49435,,0.0,0,,RPVNMLKLQHIFFCD08CA,70.8,0.0,0.0,,
南區,房地(土地+建物),臺南市南區府緯街１３２號七樓之４,14.99,住,,,1020808,土地1建物2車位0,八層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0830521,82.66,1,1,1,有,有,1500000,18147,,0.0,0,本收件號有2間套房,RPSNMLPJRHIFFCD18CA,55.76,0.0,7.1,,
東區,房地(土地+建物)+車位,臺南市東區崇德十二街７２號七樓,19.84,住,,,1020731,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0810709,117.47,3,2,2,有,有,5560000,47331,坡道平面,0.0,0,,RPVNMLMJRHIFFCD18CA,72.44,4.42,7.6,,
東區,房地(土地+建物),臺南市東區東門路二段301巷26弄6號,55.0,住,,,1020729,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0630107,82.13,3,2,2,有,無,3780000,46025,,0.0,0,,RPXOMLPJRHIFFCD78CA,0.0,0.0,0.0,,
安南區,土地,幸福段1410-1地號,228.77,其他,,,1020802,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,840500,3674,,0.0,0,,RPPPMLSJQHIFFBD18CA,0.0,0.0,0.0,,
安南區,房地(土地+建物),臺南市安南區安中路一段７０２巷４２號,44.69,住,,,1020730,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0700907,101.68,3,1,2,有,無,2000000,19670,,0.0,0,,RPPNMLTJQHIFFBD08CA,82.13,0.0,11.74,,
安南區,房地(土地+建物),臺南市安南區長和路一段５２７巷３３號,99.38,住,,,1020725,土地5建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土構造,1020206,158.52,4,2,4,有,無,7000000,44158,,0.0,0,,RPQNMLTJQHIFFBD18CA,147.14,0.0,11.32,,
安南區,房地(土地+建物),臺南市安南區海東五街６５號,210.52,住,,,1020722,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1020204,228.85,7,2,4,有,無,13800000,60302,,0.0,0,,RPPNMLPKQHIFFBD77CA,226.88,0.0,1.97,,
安南區,房地(土地+建物),臺南市安南區城中里安中路六段519巷66號,133.14,住,,,1020729,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土構造,0830108,115.44,4,2,4,有,無,3600000,31185,,0.0,0,,RPWOMLPKQHIFFBD58CA,115.44,0.0,0.0,,
北區,房地(土地+建物),臺南市北區育德二路５１巷２號,251.7,住,,,1020715,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,0830720,412.99,10,2,4,有,無,25200000,61018,,0.0,0,夫、妻間特殊關係之交易。,RPWNMLMLQHIFFAD18CA,352.44,0.57,59.98,,
安平區,房地(土地+建物),臺南市安平區建平十七街１２１號六樓之４,3.05,商,,,1020722,土地1建物1車位0,六層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0840819,30.07,1,1,1,有,無,1800000,59860,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLLLQHIFFAD77CA,22.91,0.0,7.16,,
中西區,房地(土地+建物),臺南市中西區友愛街３６３號七樓之１４,0.21,商,,,1020708,土地1建物1車位0,七層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0851127,35.45,1,1,1,有,有,750000,21157,,0.0,0,,RPOOMLNLQHIFFAD57CA,25.75,0.0,0.0,,
安平區,房地(土地+建物),臺南市安平區建平十七街２３１號十一樓之１０,6.77,住,,,1020702,土地1建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0840829,133.41,3,2,2,有,有,3050000,22862,,0.0,0,,RPVNMLNKQHIFFAD08CA,92.34,0.0,9.3,,
中西區,房地(土地+建物),臺南市中西區文賢路１３號三樓之１,3.66,住,,,1020709,土地4建物1車位0,三層，走廊,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0800213,25.12,1,0,1,有,有,500000,19904,,0.0,0,,RPSOMLOKQHIFFAD97CA,18.01,0.0,0.0,,
中西區,房地(土地+建物),臺南市中西區海安路二段３４７、３４９、３５１、３５３、３５５、３５７、３５９、３６１、３６３、３６５、３６７、３６９、３７１、３７３、３７５、３７７、３７９、３８１、３８３、３８５、３８７、３８９、３９１、３９３、３９５、３９７號,20.03,商,,,1020718,土地3建物1車位0,一層，騎樓,一層,其他,商業用,磚造,0500101,19.44,0,0,0,有,無,1090000,56070,,0.0,0,菜市場攤位,RPVOMLPKQHIFFAD38CA,0.0,0.0,0.0,,
中西區,房地(土地+建物),臺南市中西區衛民街９４號,60.5,商,,,1020717,土地1建物1車位0,全,二層,透天厝,住商用,磚造,0540101,102.38,2,2,2,有,無,8250000,80582,,0.0,0,,RPVNMLQKQHIFFAD38CA,101.3,1.08,0.0,,
北區,房地(土地+建物),臺南市北區文賢路１０８０巷２號,89.66,住,,,1020720,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土構造,0700414,166.55,4,2,3,有,無,5500000,33023,,0.0,0,,RPROMLTKQHIFFAD38CA,166.55,0.0,0.0,,
安平區,土地,新南段38-10地號,93.0,商,,,1020628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7200000,77419,,0.0,0,,RPTPMLMKQHIFFAD97CA,0.0,0.0,0.0,,
中西區,土地,頂美段969地號,696.46,其他,,,1020718,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31602000,45375,,0.0,0,包含公共設施保留地之交易。,RPWNMLMKQHIFFAD08CA,0.0,0.0,0.0,,
中西區,土地,頂美段948地號,121.04,其他,,,1020722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5675263,46888,,0.0,0,包含公共設施保留地之交易。,RPXNMLMKQHIFFAD18CA,0.0,0.0,0.0,,
安平區,土地,新南段38-9地號,108.0,商,,,1020608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8500000,78704,,0.0,0,,RPRPMLMKQHIFFAD77CA,0.0,0.0,0.0,,
北區,房地(土地+建物)+車位,臺南市北區長榮路五段４１巷２６號１３樓之１,32.43,住,,,1020706,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土構造,0920916,168.92000000000002,3,2,2,有,有,5900000,34928,坡道平面,0.0,0,,RPOPMLTJQHIFFAD08CA,100.81,0.0,9.0,,
中西區,土地,頂美段948地號,121.04,其他,,,1020715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5029212,41550,,0.0,0,,RPPOMLTJQHIFFAD08CA,0.0,0.0,0.0,,
中西區,土地,頂美段969地號,696.46,其他,,,1020715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30485318,43772,,0.0,0,,RPQOMLTJQHIFFAD18CA,0.0,0.0,0.0,,
安平區,房地(土地+建物),臺南市安平區平通路５９４號,111.0,住,,,1020722,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土構造,0820623,365.08,7,2,4,有,無,11000000,30130,,0.0,0,,RPUNMLOJRHIFFAD08CA,330.09,0.0,34.99,,
北區,土地,仁愛段706-1地號,27.5,其他,,,1020726,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,3636,,0.0,0,公共設施保留地之交易。,RPTOMLNJRHIFFAD97CA,0.0,0.0,0.0,,
北區,建物,臺南市北區北安路一段３１號,0.0,,,,1020715,土地0建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土構造,0701003,203.63,5,2,3,有,無,4500000,22099,,0.0,0,土地為仁愛之家所有,RPUNMLTLQHIFFAD68CA,195.53,0.0,8.1,,
安平區,房地(土地+建物),臺南市安平區文平里中華西路二段49巷24弄112之1號五樓,25.0,住,,,1020630,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0811130,120.11,3,2,2,有,有,2550000,21231,,0.0,0,,RPQNMLKKQHIFFAD27CA,81.53,0.0,4.97,,
中西區,土地,保安段880地號,106.0,住,,,1020731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13659690,128865,,0.0,0,,RPTNMLMKQHIFFAD77CA,0.0,0.0,0.0,,
中西區,建物,臺南市中西區永福里民權路二段118號7樓之8,0.0,,,,1020718,土地0建物1車位0,七層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土構造,0730106,147.5,3,2,2,有,有,400000,2712,,0.0,0,,RPVOMLOKQHIFFAD28CA,110.08,0.0,7.13,,
安平區,房地(土地+建物),臺南市安平區建平七街677號七樓之18,25.49,住,,,1020802,土地1建物2車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0830914,191.21,4,1,2,有,有,5400000,28241,,0.0,0,,RPOOMLPKQHIFFAD67CA,106.94,1.82,13.11,,
北區,房地(土地+建物),臺南市北區文成路１３６號,40.5,住,,,1020718,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0931221,111.13,4,2,4,有,無,4000000,35994,,0.0,0,,RPPOMLNKQHIFFAD57CA,102.8,0.0,8.32,,
北區,土地,文元段543-6地號,380.91,其他,,,1020802,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,3938,,0.0,0,,RPQOMLOKQHIFFAD77CA,0.0,0.0,0.0,,
北區,房地(土地+建物),臺南市北區公園南路３５８號二十一樓之７,11.85,住,,,1020703,土地1建物1車位0,二十一層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0840104,143.99,4,2,2,有,有,4800000,33336,,0.0,0,,RPROMLOKQHIFFAD87CA,101.68,0.0,8.15,,
北區,房地(土地+建物),臺南市北區大豐里和緯路四段95巷58號五樓,24.09,住,,,1020711,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0701017,91.28,3,1,1,有,無,1200000,13146,,0.0,0,,RPTNMLNLQHIFFAD97CA,67.81,0.0,10.48,,
中西區,房地(土地+建物),臺南市中西區西湖里湖美二街46巷6號,90.73,住,,,1020703,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土構造,0761221,148.01,5,2,3,有,無,6000000,40538,,0.0,0,,RPQNMLNLQHIFFAD67CA,142.49,0.0,5.52,,
安南區,房地(土地+建物),臺南市安南區安中路三段１３２之７號,118.1,住,,,1020725,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1020117,237.72,4,1,5,有,無,13560000,57042,,0.0,0,,RPXNMLNKQHIFFBD38CA,209.39,0.0,28.33,,
安南區,房地(土地+建物),臺南市安南區安中路一段７０２巷１０６之３號,40.6,住,,,1020731,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0700907,101.37,2,2,1,有,無,1200000,11838,,0.0,0,,RPRNMLLLQHIFFBD67CA,82.13,0.0,11.43,,
安南區,房地(土地+建物),臺南市安南區長和路一段５５９巷３３號,118.13,住,,,1020719,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1011204,179.57999999999998,5,2,3,有,有,7620000,42432,,0.0,0,,RPQNMLSLQHIFFBD28CA,156.43,0.0,18.83,,
安南區,房地(土地+建物),臺南市安南區長和路一段５５９巷１６號,128.43,住,,,1020603,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1011204,218.84,5,2,4,有,有,8430000,38521,,0.0,0,,RPRNMLSLQHIFFBD38CA,194.33,0.0,20.24,,
安南區,房地(土地+建物),臺南市安南區海南里府安路七段102巷30號,145.0,住,,,1020730,土地2建物1車位0,全,一層,透天厝,住家用,加強磚造,0690603,74.79,3,2,1,有,無,4800000,64180,,0.0,0,,RPPNMLKKQHIFFBD27CA,0.0,0.0,0.0,,
安南區,房地(土地+建物),臺南市安南區安和路三段７３巷２４弄７號,82.99,住,,,1020722,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,0830422,174.17,5,2,3,有,無,6600000,37894,,0.0,0,本件買賣是兄弟之間的買賣出賣人折讓新台幣80萬於承買人固實際承交價以合約價扣除折讓款.,RPSNMLMKQHIFFBD77CA,167.56,0.0,6.61,,
安南區,房地(土地+建物),臺南市安南區府安路四段３４巷４２弄１號,225.25,住,,,1020722,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土構造,0691124,168.78,3,2,3,有,無,8000000,47399,,0.0,0,,RPWNMLOKQHIFFBD38CA,168.78,0.0,0.0,,
東區,土地,德高段151地號,75.69,住,,,1020723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6180300,81653,,0.0,0,,RPWNMLOJRHIFFCD48CA,0.0,0.0,0.0,,
東區,房地(土地+建物),臺南市東區小東路２５４巷２弄６號,103.0,住,,,1020722,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,0681003,138.21,5,2,3,有,無,8500000,61501,,0.0,0,,RPSPMLNJRHIFFCD18CA,138.21,0.0,0.0,,
東區,房地(土地+建物),臺南市東區裕信路１７５號,82.38,住,,,1020804,土地0建物1車位0,一層，二層，三層，四層，見其他登記事項,四層,店面(店鋪),住商用,見其他登記事項,0950928,211.28,5,3,4,有,無,14000000,66263,,0.0,0,,RPWOMLTKQHIFFCD09CA,178.18,6.85,26.25,,
南區,土地,南山段337-2地號,114.0,住,,,1020730,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3400000,29825,,0.0,0,,RPRNMLTKQHIFFCD48CA,0.0,0.0,0.0,,
南區,房地(土地+建物),臺南市南區開南里新建路26巷7之3號,33.7,住,,,1020708,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0711125,93.25,3,2,1,有,無,1450000,15550,,0.0,0,,RPPNMLKKQHIFFCD37CA,76.54,0.0,10.48,,
東區,房地(土地+建物),臺南市東區東聖里中華東路二段133巷17弄29號三樓,39.92,住,,,1020712,土地2建物1車位0,三層，電梯樓梯間,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0700304,130.77,4,2,2,有,無,2820000,21565,,0.0,0,,RPWPMLKLQHIFFCD38CA,122.84,0.0,0.0,,
南區,房地(土地+建物),臺南市南區興隆路２７９號,135.31,住,,,1020801,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土構造,0771001,194.36,5,2,3,有,無,8750000,45020,,0.0,0,,RPTNMLKMQHIFFCD97CA,187.5,0.0,6.86,,
安南區,房地(土地+建物),臺南市安南區長和路二段12巷299弄62號,148.32,住,,,1020801,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1020222,296.51,5,2,5,有,無,12000000,40471,,0.0,0,,RPQOMLOJRHIFFBD87CA,267.72,0.0,28.79,,
安南區,房地(土地+建物),臺南市安南區北安路三段１４５巷８７號,123.75,住,,,1020716,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土構造,1020508,323.02,6,2,6,有,無,14100000,43651,,0.0,0,,RPTNMLPJRHIFFBD18CA,293.13,0.0,29.89,,
官田區,土地,社子段416地號,6573.0,,一般農業區,農牧用地,1020731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2350000,358,,0.0,0,,RPXNMLTJQHIFFCR77CA,0.0,0.0,0.0,,
麻豆區,土地,謝厝寮段1167-2地號,291.0,,鄉村區,乙種建築用地,1020716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,5842,,0.0,0,,RPVNMLTJQHIFFCR57CA,0.0,0.0,0.0,,
麻豆區,土地,新建段474地號,30.0,住,,,1020729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,375000,12500,,0.0,0,父女親屬間交易親友、員工或其他特殊關係間之交易。,RPVNMLMLQHIFFCR07CA,0.0,0.0,0.0,,
七股區,房地(土地+建物),臺南市七股區看坪里看坪７之９號,86.0,,鄉村區,乙種建築用地,1020722,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830520,146.6,4,2,3,有,無,2100000,14325,,0.0,0,,RPQNMLRKQHIFFDR07CA,135.42,0.0,11.18,,
西港區,土地,東埔段299地號,5051.71,農,特定農業區,農牧用地,1020722,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15155000,3000,,0.0,0,,RPQNMLNKQHIFFDR66CA,0.0,0.0,0.0,,
學甲區,房地(土地+建物),臺南市學甲區明宜里９鄰信義路５５之３號,9.98,住,,,1020801,土地1建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801012,30.48,1,0,1,有,無,400000,13123,,0.0,0,,RPUNMLNKQHIFFDR07CA,30.48,0.0,0.0,,
新營區,土地,大公段22-4地號,122.69,住,,,1020726,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,14264,,0.0,0,有民情風俗因素之交易。,RPUNMLTJQHIFFAR27CA,0.0,0.0,0.0,,
柳營區,房地(土地+建物),臺南市柳營區大農里５鄰義士路一段２４７巷１２６弄８號,183.0,,鄉村區,乙種建築用地,1020801,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0850205,163.34,3,2,2,有,無,1800000,11020,,0.0,0,,RPPNMLMKQHIFFAR78CA,163.34,0.0,0.0,,
後壁區,房地(土地+建物),臺南市後壁區後壁里３１９號,96.28,,特定農業區,甲種建築用地,1020717,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830415,165.7,4,2,4,有,無,2000000,12070,,0.0,0,,RPPNMLNKQHIFFBR98CA,156.19,0.0,9.51,,
後壁區,土地,菁寮段2490地號,928.0,,特定農業區,農牧用地,1020801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,430000,463,,0.0,0,,RPPNMLRLQHIFFBR86CA,0.0,0.0,0.0,,
新營區,土地,民權段525地號,24.81,商,,,1020720,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,825000,33253,,0.0,0,親友、員工或其他特殊關係間之交易。含未登記建物為老舊建物持分移轉之交易。,RPSNMLMKQHIFFAR09CA,0.0,0.0,0.0,,
新營區,房地(土地+建物),臺南市新營區新南里２３鄰復興路６２０巷１５弄４３號,107.48,住,,,1020730,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020313,237.36,5,2,3,有,無,7250000,30544,,0.0,0,,RPUNMLMKQHIFFAR66CA,218.09,0.0,19.27,,
新營區,房地(土地+建物),臺南市新營區忠政里中正路３５巷２號,73.69,住,,,1020717,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0780113,180.91,6,2,4,有,無,4300000,23769,,0.0,0,,RPRNMLSLQHIFFAR07CA,167.09,0.0,13.82,,
善化區,房地(土地+建物),臺南市新化區小新營１１之８號,137.0,住,,,1020722,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020522,214.36,6,5,2,有,無,8500000,39653,,0.0,0,,RPSNMLMKQHIFFER86CA,0.0,0.0,0.0,,
善化區,房地(土地+建物)+車位,臺南市善化區小新里陽光北一路209巷36號,114.97,住,,,1020712,土地2建物1車位2,全,四層,透天厝,住家用,鋼筋混凝土造,1020430,176.54,5,2,3,有,無,6720000,38065,一樓平面,0.0,0,,RPROMLMKQHIFFER86CA,170.05,0.0,6.49,,
安定區,土地,管寮段1245地號,1855.0,,特定農業區,農牧用地,1020715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9600000,5175,,0.0,0,,RPPNMLRKQHIFFER07CA,0.0,0.0,0.0,,
安定區,土地,港口段346-13地號,180.0,,鄉村區,乙種建築用地,1020805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1633500,9075,,0.0,0,,RPPNMLTKQHIFFER27CA,0.0,0.0,0.0,,
善化區,土地,善駕段53地號,3549.35,住,,,1020801,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,75157390,21175,,0.0,0,,RPTNMLTKQHIFFER67CA,0.0,0.0,0.0,,
善化區,土地,善駕段47地號,240.01,住,,,1020801,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7260300,30250,,0.0,0,,RPUNMLTKQHIFFER77CA,0.0,0.0,0.0,,
善化區,土地,善駕段52地號,382.36,住,,,1020801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9831355,25712,,0.0,0,,RPVNMLTKQHIFFER87CA,0.0,0.0,0.0,,
善化區,土地,善駕段83地號,50.58,住,,,1020801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1071000,21174,,0.0,0,,RPWNMLTKQHIFFER97CA,0.0,0.0,0.0,,
善化區,土地,小新營段879-6地號,63.0,其他,,,1020726,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,90000,1429,,0.0,0,包含公共設施保留地之交易。,RPROMLNLQHIFFER07CA,0.0,0.0,0.0,,
善化區,房地(土地+建物),臺南市善化區和平路２１５號,112.01,住,,,1020720,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010720,181.86,5,2,4,有,無,8440000,46409,,0.0,0,,RPVNMLKLQHIFFER07CA,156.42,0.0,25.44,,
新市區,建物,臺南市新巿區永就３７之３號,0.0,,,,1020710,土地0建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1020401,612.25,18,1,18,有,無,18400000,30053,,0.0,0,,RPROMLKMQHIFFER86CA,587.52,0.0,24.75,,
善化區,房地(土地+建物),臺南市善化區什乃１７之２號,100.0,,鄉村區,乙種建築用地,1020722,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821022,222.57,7,2,8,有,無,5300000,23813,,0.0,0,,RPXNMLSLQHIFFER08CA,0.0,0.0,0.0,,
山上區,土地,明南段413地號,442.92,住,,,1020729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2550000,5757,,0.0,0,,RPROMLOJRHIFFER07CA,0.0,0.0,0.0,,
歸仁區,土地,大潭段200-6地號,6900.0,,一般農業區,農牧用地,1020629,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17000000,2464,,0.0,0,,RPOOMLLLQHIFFFR66CA,0.0,0.0,0.0,,
歸仁區,土地,八甲東段892-20地號,102.57,住,,,1020731,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2830000,27591,,0.0,0,,RPWOMLKLQHIFFFR37CA,0.0,0.0,0.0,,
歸仁區,建物,臺南市歸仁區八甲里大德路１２０巷２５弄９號,0.0,,,,1020731,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020205,202.82,5,2,3,有,無,3920000,19327,,0.0,0,,RPXOMLKLQHIFFFR47CA,195.11,0.0,7.71,,
仁德區,房地(土地+建物),臺南市仁德區後壁里德洋二街３９巷６３弄２號六樓之３,25.61,住,,,1020719,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860509,89.82000000000001,2,1,1,有,有,1740000,19372,,0.0,0,,RPXOMLSLQHIFFFR28CA,64.71,0.0,5.88,,
關廟區,房地(土地+建物),臺南市關廟區北花里中正路７１５號,54.0,住,,,1020713,土地1建物1車位0,一層，二層，三層，騎樓,三層,店面(店鋪),住家用,鋼筋混凝土造,0771024,127.19,5,2,3,有,無,2400000,18869,,0.0,0,,RPSNMLNKQHIFFFR07CA,112.73,8.07,6.39,,
仁德區,房地(土地+建物)+車位,臺南市仁德區中清一街５０號十樓之３,19.54,住,,,1020717,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820602,111.60000000000001,3,2,2,有,有,2850000,25538,坡道機械,0.0,0,,RPTNMLNKQHIFFFR17CA,69.04,0.51,8.35,,
永康區,土地,兵北段163地號,2.86,其他,,,1020530,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,145890,51010,,0.0,0,,RPWOMLLLQHIFFHR67CA,0.0,0.0,0.0,,
永康區,土地,兵北段164地號,628.93,其他,,,1020718,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32054110,50966,,0.0,0,,RPXOMLLLQHIFFHR77CA,0.0,0.0,0.0,,
玉井區,土地,口宵里段233-3地號,6494.5,,一般農業區,農牧用地,1020701,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9417025,1450,,0.0,0,,RPQNMLKKQHIFFGR66CA,0.0,0.0,0.0,,
南化區,土地,菁埔寮段394-5地號,60223.75,,山坡地保育區,林業用地,1020717,土地12建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16862650,280,,0.0,0,本件為農牧用地移轉。,RPQNMLRKQHIFFGR37CA,0.0,0.0,0.0,,
楠西區,土地,楠西段65地號,3454.3,農,,,1020717,土地21建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4900000,1419,,0.0,0,包含公共設施保留地之交易,RPPNMLKLQHIFFGR66CA,0.0,0.0,0.0,,
北區,房地(土地+建物),臺南市北區開南街275巷24弄8號,75.0,住,,,1020614,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690119,81.54,4,2,3,有,無,5200000,63772,,0.0,0,,RPOQMLTJQHIFFAD28DA,81.54,0.0,0.0,,
中西區,土地,觀音段686地號,49.11,商,,,1020717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4456581,90747,,0.0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。,RPQOMLMKQHIFFAD67DA,0.0,0.0,0.0,,
北區,房地(土地+建物)+車位,臺南市北區北門路二段577巷3號10樓之5,31.08,住,,,1020725,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土構造,0930521,143.2,3,2,2,有,有,2500000,17458,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLQKQHIFFAD87DA,86.33,0.0,8.61,,
中西區,土地,觀音段686地號,49.11,商,,,1020717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4456581,90747,,0.0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。,RPSOMLMKQHIFFAD87DA,0.0,0.0,0.0,,
中西區,土地,觀音段686地號,49.11,商,,,1020717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4456581,90747,,0.0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。,RPTOMLMKQHIFFAD97DA,0.0,0.0,0.0,,
