鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
安平區,房地(土地+建物)+車位,台南市安平區國平路599號十六樓之10,4.78,商,,,1010917,土地1建物1車位1,十六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0831222,73.12,1,1,1,有,有,1600000,21881,坡道機械,0.0,0,,RPROMLTKIIHFFAD57CA,36.36,0.0,4.77,,
北區,房地(土地+建物)+車位,台南市北區公園南路３３９號二樓之３,8.98,住,,,1010918,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0971219,89.14,2,2,1,有,有,3630000,40724,坡道機械,0.0,0,,RPSNMLTKIIHFFAD57CA,0.0,0.0,0.0,,
安平區,房地(土地+建物),台南市安平區慶平路５３９號七樓之３,9.83,住,,,1010925,土地1建物2車位0,見使用執照，七層，八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0880211,2499.1,3,1,2,有,有,3550000,1421,,0.0,0,,RPXOMLMJIIHFFAD37CA,84.15,0.0,11.07,,
北區,房地(土地+建物)+車位,台南市北區公園南路３６３號十四樓之５,8.34,住,,,1010824,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0960824,80.22,2,1,1,有,有,3500000,43632,升降機械,8.28,0,,RPOOMLMJIIHFFAD09CA,50.34,0.0,3.09,,
北區,房地(土地+建物)+車位,台南市北區開元路４４２巷２６弄６號七樓,9.98,住,,,1010822,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0801206,221.66,3,2,2,有,有,4300000,19399,坡道平面,0.0,0,,RPSOMLLJIIHFFAD76CA,133.58,5.19,16.48,,
安南區,房地(土地+建物),台南市安南區安中路一段７０３巷１４號,43.41,住,,,1010912,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0700907,98.78,3,1,1,有,無,1960000,19842,,0.0,0,,RPVOMLLJIIHFFBD17CA,80.73,0.0,10.24,,
安南區,房地(土地+建物),台南市安南區安通路四段１１９巷２７弄１５號,73.61,住,,,1010911,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土構造,0830203,95.89,6,2,3,有,無,4100000,42757,,0.0,0,,RPXOMLLJIIHFFBD37CA,95.89,0.0,0.0,,
新營區,房地(土地+建物),台南市新營區民治路２８５號十四樓,17.95,住,,,1010902,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830119,143.03,3,2,2,有,有,3200000,22373,,0.0,0,,RPQNMLMJIIHFFAR97CA,102.99,3.24,11.65,,
東區,房地(土地+建物),台南市東區大德里立德十一路55巷14弄9號,85.17,住,,,1010918,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,0690322,169.29,4,2,3,有,無,5300000,31307,,0.0,0,,RPPPMLNJIIHFFCD96CA,169.29,0.0,0.0,,
東區,房地(土地+建物),台南市東區大同路二段４４９巷３之４號五樓之１,30.94,住,,,1010917,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0790212,111.5,3,2,2,有,無,2020000,18117,,0.0,0,,RPPOMLNJIIHFFCD86CA,90.38,0.0,7.2,,
大內區,土地,大內段473-1地號,557.0,,一般農業區,暫未編定,1010814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,680000,1221,,0.0,0,,RPUNMLMJIIHFFCR58CA,0.0,0.0,0.0,,
新營區,土地,太子段1517地號,197.0,農,,,1010905,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,6091,,0.0,0,,RPQNMLOJIIHFFAR18CA,0.0,0.0,0.0,,
西港區,土地,南海段1-2地號,315.97,住,,,1010919,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,11077,,0.0,0,,RPWNMLNJIIHFFDR98CA,0.0,0.0,0.0,,
學甲區,房地(土地+建物)+車位,台南市學甲區新榮里寶發路212巷10號,114.55,住,,,1010904,土地3建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1010406,200.99,5,2,4,有,無,5360000,26668,一樓平面,0.0,0,,RPXNMLNJIIHFFDR09CA,173.44,5.04,22.51,,
學甲區,房地(土地+建物),台南市學甲區秀昌里一秀５２之６４號,80.63,住,,,1010904,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0840429,138.3,5,2,3,有,無,2290000,16558,,0.0,0,,RPVNMLTLIIHFFDR07CA,120.9,0.0,17.4,,
善化區,土地,善中段1150-1地號,19.94,住,,,1010911,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1176460,59000,,0.0,0,,RPVOMLLJIIHFFER88CA,0.0,0.0,0.0,,
新化區,土地,新化段王公廟小段1930地號,1810.0,,特定農業區,農牧用地,1010911,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,有,6500000,3591,,0.0,0,,RPUNMLSJIIHFFER76CA,0.0,0.0,0.0,,
新化區,土地,新化段王公廟小段1992地號,94.0,住,鄉村區,乙種建築用地,1010827,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,8511,,0.0,0,,RPSNMLPJIIHFFER88CA,0.0,0.0,0.0,,
永康區,房地(土地+建物),台南市永康區中華路１之１５１號,21.36,住,,,1010911,土地1建物1車位0,九層,二十四層,辦公商業大樓,見其他登記事項,鋼造,0791205,335.12,0,0,0,無,無,6300000,18799,,0.0,0,,RPQPMLSKIIHFFHR96CA,231.12,0.0,8.4,,
永康區,土地,北灣段639地號,163.98,住,,,1010921,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3220000,19637,,0.0,0,,RPROMLLKIIHFFHR88CA,0.0,0.0,0.0,,
永康區,房地(土地+建物),台南市永康區勝利里勝利街197巷8弄10號四樓之三,17.02,住,,,1010918,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820817,99.54,3,2,2,有,有,2450000,24612,,0.0,0,,RPSNMLQLIIHFFHR86CA,0.0,0.0,0.0,,
永康區,房地(土地+建物),台南市永康區復華三街９０巷１８號二樓,10.62,住,,,1010912,土地1建物1車位0,二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831108,105.25,3,2,2,有,有,2900000,27553,,0.0,0,,RPSNMLMJIIHFFHR88CA,68.45,0.0,9.71,,
永康區,房地(土地+建物),台南市永康區永二街３９３巷１６弄１９號,67.0,住,,,1010829,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0861110,170.52,4,2,3,有,無,6000000,35186,,0.0,0,,RPPNMLMJIIHFFHR58CA,147.78,5.17,17.57,,
永康區,房地(土地+建物),台南市永康區復華三街６４號十五樓之３,8.92,住,,,1010920,土地1建物1車位0,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840908,98.83000000000001,3,2,2,有,有,1700000,17202,,0.0,0,,RPTOMLLJIIHFFHR98CA,67.23,0.0,5.92,,
永康區,房地(土地+建物)+車位,台南市永康區富強路一段１８５巷２弄４２號三樓之２,15.59,住,,,1010924,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820910,71.84,2,1,1,有,有,1300000,18097,坡道平面,0.0,0,,RPQOMLNJIIHFFHR88CA,39.73,0.0,1.82,,
永康區,房地(土地+建物),台南市永康區復華里復華八街５１巷３９號八樓之２　,6.54,住,,,1010919,土地1建物1車位0,八層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850426,48.699999999999996,1,1,1,有,有,1000000,20532,,0.0,0,,RPTNMLPJIIHFFHR66CA,28.26,0.91,4.59,,
中西區,房地(土地+建物),台南市中西區湖美一街９２巷２號,109.19,住,,,1010826,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土構造,0760831,155.75,4,1,5,有,無,9350000,60032,,0.0,0,,RPPOMLMJIIHFFAD66DA,148.0,0.0,7.75,,
安平區,房地(土地+建物),台南市安平區永華八街211號4F-2,3.44,住,,,1010716,土地1建物1車位0,四層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0831107,27.28,1,1,1,有,有,520000,19060,,0.0,0,,RPWOMLMJIIHFFAD37DA,17.14,0.63,2.94,,
安平區,土地,金城段39-2地號,280.0,住,,,1010906,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9740500,34788,,0.0,0,,RPPNMLQJIIHFFAD96DA,0.0,0.0,0.0,,
中西區,房地(土地+建物),台南市中西區忠義路二段158巷62號2樓之3,22.87,商,,,1010915,土地7建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0720602,92.11000000000001,3,2,2,有,無,1750000,18999,,0.0,0,,RPSOMLOJIIHFFAD17DA,71.3,0.0,10.1,,
玉井區,土地,中正段380-2地號,961.15,住,,,1010915,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4300000,4474,,0.0,0,,RPPNMLPLIIHFFGR98CA,0.0,0.0,0.0,,
歸仁區,土地,歸仁北段1835地號,1833.0,,一般農業區,農牧用地,1010924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10962000,5980,,0.0,0,,RPSNMLSJIIHFFFR66CA,0.0,0.0,0.0,,
仁德區,房地(土地+建物),台南市仁德區仁德里文宏二街６９號,72.34,住,,,1010917,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0911206,212.6,4,2,3,有,無,6898000,32446,,0.0,0,,RPRNMLNJIIHFFFR68CA,171.26,18.43,22.91,,
歸仁區,土地,昭德段603-1地號,90.32,,鄉村區,乙種建築用地,1010917,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1740000,19264,,0.0,0,,RPUOMLMLIIHFFFR56CA,0.0,0.0,0.0,,
南區,房地(土地+建物),台南市南區永春街11號六樓之1,17.6,住,,,1010816,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0790804,94.82000000000001,3,2,1,有,有,1550000,16346,,0.0,0,,RPOOMLLJIIHFFCD66DA,64.51,0.0,10.19,,
安南區,房地(土地+建物),台南市安南區安和路四段533巷105弄33號,79.0,住,,,1010918,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0740607,106.72,5,1,2,有,無,2700000,25300,,0.0,0,,RPWOMLLJIIHFFBD37DA,101.31,0.0,5.41,,
安南區,房地(土地+建物),台南市安南區北安路4段420巷3弄2號,135.88,住,,,1010917,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土構造,0830823,171.0,4,2,3,有,無,4200000,24561,,0.0,0,,RPQNMLNJIIHFFBD86DA,160.67,0.0,10.78,,
東區,土地,竹篙厝段2751地號,153.0,住,,,1010826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12295000,80359,,0.0,0,,RPVNMLMJIIHFFCD37DA,0.0,0.0,0.0,,
東區,土地,竹篙厝段2750地號,105.0,住,,,1010828,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8885000,84619,,0.0,0,,RPXNMLMJIIHFFCD57DA,0.0,0.0,0.0,,
東區,房地(土地+建物),台南市東區中華東路二段169號10樓之9,3.81,住,,,1010911,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0970229,41.239999999999995,1,1,1,有,無,1510000,36617,,0.0,0,,RPVNMLQJIIHFFCD77DA,25.45,0.0,1.27,,
東區,房地(土地+建物)+車位,台南市東區林森路二段９０號九樓之１,12.85,其他,,,1010830,土地1建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0830504,168.55,3,2,2,有,有,8100000,48057,坡道平面,0.0,0,,RPOPMLSJIIHFFCD47DA,95.09,1.03,10.02,,
東區,房地(土地+建物),台南市東區崇文里崇德十九街62號六樓之2,14.45,商,,,1010830,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0841221,117.91,3,2,2,有,有,2950000,25020,,0.0,0,,RPPPMLMKIIHFFCD07DA,83.16,0.0,10.09,,
東區,車位,台南市東區崇文里崇德二十街63號等,0.0,,,,1010830,土地0建物0車位1,,,其他,,,,4.02,0,0,0,有,有,250000,,坡道機械,4.02,250000,,RPPOMLQKIIHFFCD37DA,0.0,0.0,0.0,,
南化區,土地,南化段897地號,2604.0,,山坡地保育區,農牧用地,1010924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,346,,0.0,0,,RPSNMLMJIIHFFGR88DA,0.0,0.0,0.0,,
歸仁區,土地,大潭段163-4地號,1024.0,,一般農業區,農牧用地,1010731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5260000,5137,,0.0,0,,RPUNMLQKIIHFFFR86DA,0.0,0.0,0.0,,
善化區,土地,曾文段59-60地號,430.01,,一般農業區,農牧用地,1010910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2850000,6628,,0.0,0,,RPQNMLMJIIHFFER48DA,0.0,0.0,0.0,,
善化區,土地,曾文段2763-5地號,508.0,農,,,1010730,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2059000,4053,,0.0,0,,RPQNMLPJIIHFFER78DA,0.0,0.0,0.0,,
善化區,土地,六分寮段3337地號,700.29,,一般農業區,農牧用地,1010925,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1030000,1471,,0.0,0,,RPQNMLMKIIHFFER58DA,0.0,0.0,0.0,,
仁德區,房地(土地+建物),台南市仁德區一甲里忠義路341巷25弄13號,73.33,住,,,1010920,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0841104,137.58,4,1,3,有,無,2600000,18898,,0.0,0,,RPUNMLMJIIHFFFR98DA,0.0,0.0,0.0,,
永康區,房地(土地+建物),台南市永康區鹽洲里鹽行路204巷12號,175.02,住,,,1010907,土地2建物2車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0810530,325.22,4,2,3,有,無,14000000,43048,,0.0,0,,RPROMLNJIIHFFHR09DA,288.36,8.44,28.42,,
永康區,房地(土地+建物),台南市永康區大橋一街57-5號三樓之8,3.27,住,,,1010916,土地1建物1車位0,三層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880824,32.63,1,1,1,無,有,800000,24516,,0.0,0,,RPPOMLMJIIHFFHR78DA,21.28,0.0,3.22,,
永康區,房地(土地+建物),台南市永康區大橋里28鄰中華路682之1號,234.0,住,,,1010914,土地1建物1車位0,一層，見其他登記事項,一層,店面(店鋪),商業用,鋼造,0811224,145.46,3,1,1,有,無,31700000,,,0.0,0,,RPUNMLLJIIHFFHR09DA,145.46,0.0,0.0,,
東區,房地(土地+建物)+車位,台南市東區文化二街3號8樓,53.6,住,,,1010824,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1010723,178.31,4,2,3,有,有,18830000,115870,坡道平面,24.43,1000000,,RPOPMLLJIIHFFCD86EA,143.2,9.15,15.95,,
東區,房地(土地+建物)+車位,台南市東區文化二街1號8樓,53.01,住,,,1010906,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1010723,265.4,4,2,3,有,有,17810000,70382,坡道平面,24.43,850000,,RPPPMLLJIIHFFCD96EA,141.22,9.15,15.95,,
安南區,土地,草湖段702地號,1119.74,住,,,1010913,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20300000,18129,,0.0,0,,RPPOMLOLIIHFFBD27EA,0.0,0.0,0.0,,
安南區,土地,國聖段963-2地號,2099.04,農,,,1011002,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8500000,4049,,0.0,0,,RPUNMLQKIIHFFBD77EA,0.0,0.0,0.0,,
安南區,土地,海北段237地號,15.46,其他,,,1010906,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,697000,45084,,0.0,0,,RPRNMLNJIIHFFBD07EA,0.0,0.0,0.0,,
安南區,土地,海北段239地號,16.0,其他,,,1010905,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,731000,45688,,0.0,0,,RPSNMLNJIIHFFBD17EA,0.0,0.0,0.0,,
東區,房地(土地+建物)+車位,台南市東區仁和路２７號十二樓,45.86,住,,,1010924,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1010723,236.66,3,2,2,有,有,16340000,72516,坡道平面,24.43,950000,,RPVNMLNJIIHFFCD57EA,121.78,11.7,12.9,,
東區,房地(土地+建物)+車位,台南市東區仁和路３３號十一樓,42.88,住,,,1010924,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1010723,213.79000000000002,3,2,2,有,有,14980000,74092,坡道平面,24.43,950000,,RPXNMLNJIIHFFCD77EA,113.01,4.68,12.9,,
東區,房地(土地+建物)+車位,台南市東區文化二街３號六樓,54.2,住,,,1010924,土地0建物1車位2,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1010723,292.79,3,2,3,有,有,19640000,72726,坡道平面,48.86,1900000,,RPOOMLNJIIHFFCD96EA,143.2,9.15,15.95,,
南區,房地(土地+建物),台南市東區明興路１４２５巷８弄９號,76.74,住,,,1010919,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,0810711,151.54,4,2,3,有,無,4100000,27056,,0.0,0,,RPROMLNJIIHFFCD27EA,135.31,10.21,6.02,,
東區,房地(土地+建物),台南市東區大同路二段６１巷１２０號四樓,13.17,住,,,1010917,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0810421,43.06,1,1,1,有,無,900000,20901,,0.0,0,,RPPOMLMJIIHFFCD96EA,35.02,2.9,5.14,,
永康區,房地(土地+建物)+車位,台南市永康區二王路18號11樓之2,12.83,住,,,1010824,土地1建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831006,128.51,3,2,2,有,有,4500000,35016,升降平面,0.0,0,,RPVOMLMJIIHFFHR76DA,0.0,0.0,0.0,,
永康區,房地(土地+建物),台南市永康區民族路126巷9弄24號,72.0,住,,,1010919,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700708,82.6,4,2,2,有,無,3400000,41162,,0.0,0,,RPOPMLMJIIHFFHR78DA,0.0,0.0,0.0,,
永康區,土地,正強段456地號,104.08,其他,,,1010926,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,190000,1825,,0.0,0,,RPSPMLMJIIHFFHR56DA,0.0,0.0,0.0,,
永康區,房地(土地+建物),台南市永康區國光八街81號4樓之2,22.17,住,,,1010907,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800801,83.03,2,1,1,有,無,1650000,19872,,0.0,0,,RPVPMLMJIIHFFHR86DA,63.76,0.0,9.12,,
永康區,房地(土地+建物)+車位,台南市永康區中正北路619號五樓之3,15.89,住,,,1010908,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850918,130.47,3,2,2,有,有,2000000,15330,升降平面,0.0,0,,RPRNMLNJIIHFFHR98DA,0.0,0.0,0.0,,
永康區,房地(土地+建物)+車位,台南市永康區大橋一街109-4號7樓,28.28,住,,,1010808,土地3建物2車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790810,158.56,3,2,2,有,有,3200000,20182,坡道平面,0.0,0,,RPSNMLNJIIHFFHR09DA,89.96,0.0,14.24,,
永康區,房地(土地+建物),台南市永康區大橋一街73巷27號,105.0,住,,,1010918,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0731016,150.17,5,2,3,有,無,6250000,41619,,0.0,0,,RPTNMLNJIIHFFHR56DA,130.07,7.68,12.42,,
永康區,房地(土地+建物),台南市永康區洲工街22巷10號,339.78,住,,,1010924,土地1建物2車位0,一層，二層,二層,廠辦,見其他登記事項,鋼筋混凝土造,0770825,250.34,4,2,3,有,無,8300000,33155,,0.0,0,,RPWNMLNJIIHFFHR86DA,237.11,9.18,4.05,,
永康區,房地(土地+建物),台南市永康區二王里二王路155巷20弄16號,33.68,住,,,1010917,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0700306,43.64,4,2,2,有,無,1300000,29786,,0.0,0,,RPXOMLNJIIHFFHR07DA,40.76,0.0,2.89,,
永康區,房地(土地+建物),台南市永康區復國二路215巷36號八樓之1,19.86,住,,,1010912,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840520,112.31,3,2,2,有,有,3400000,30274,,0.0,0,,RPVNMLRKIIHFFHR27DA,75.76,0.0,9.96,,
永康區,房地(土地+建物),台南市永康區中華路196之5號,25.8,住,,,1010911,土地1建物1車位0,五層,十六層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0790317,251.18,4,1,1,有,有,5218050,20774,,0.0,0,,RPOOMLTLIIHFFHR96DA,170.39,0.0,11.61,,
龍崎區,土地,中坑子段30-15地號,1250.0,,山坡地保育區,農牧用地,1010920,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,312500,250,,0.0,0,,RPPNMLNJIIHFFFR58DA,0.0,0.0,0.0,,
仁德區,房地(土地+建物),台南市仁德區民安路2段47號1樓之3,24.79,住,,,1010905,土地1建物2車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820330,102.75,3,2,2,有,有,2800000,27249,,0.0,0,,RPTNMLMJIIHFFFR88DA,68.29,9.22,0.0,,
下營區,土地,營中段409-1地號,63.72,住,,,1010925,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,7062,,0.0,0,,RPRNMLNJIIHFFCR48DA,0.0,0.0,0.0,,
下營區,土地,十六甲段2352地號,736.33,,特定農業區,農牧用地,1010822,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,792870,1077,,0.0,0,,RPPNMLNJIIHFFCR28DA,0.0,0.0,0.0,,
東山區,土地,東河段607地號,98.68,,鄉村區,乙種建築用地,1010924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,746268,7563,,0.0,0,,RPRNMLPJIIHFFBR58DA,0.0,0.0,0.0,,
將軍區,土地,山子段2939地號,1916.0,,特定農業區,農牧用地,1010912,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,939,,0.0,0,,RPQNMLOJIIHFFDR58DA,0.0,0.0,0.0,,
東區,房地(土地+建物)+車位,台南市東區東寧路西段２６號２樓之１,13.91,住,,,1010908,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0830713,112.37,3,2,2,有,有,3500000,31148,坡道平面,0.0,0,,RPOPMLMKIIHFFCD96DA,58.15,5.87,4.97,,
東區,房地(土地+建物),台南市東區育樂街141巷13之1號,89.0,商,,,1010817,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0601126,119.03,6,0,6,有,無,7400000,62169,,0.0,0,,RPVNMLLKIIHFFCD37DA,116.98,0.0,2.05,,
南區,房地(土地+建物),台南市南區尊南街２５１號４樓之２,20.97,住,,,1010818,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0771107,79.02,3,2,2,有,有,1300000,16452,,0.0,0,,RPROMLMKIIHFFCD17DA,62.8,0.0,8.64,,
東區,房地(土地+建物),台南市東區崇善路835巷10之6號,104.21,住,,,1010821,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1010312,196.04,5,2,4,有,無,11300000,57641,,0.0,0,,RPSNMLNJIIHFFCD17DA,171.85,0.0,24.19,,
南區,房地(土地+建物),台南市南區新建路63巷2-4號,53.2,住,,,1010815,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0711210,104.72,3,2,2,有,無,1190000,11363,,0.0,0,,RPSNMLMJIIHFFCD07DA,87.86,0.0,10.48,,
南區,房地(土地+建物),台南市南區台南市南區金華路二段340號,151.0,住,,,1010914,土地1建物1車位0,一層，二層，三層，四層，騎樓，避難室兼停車場,四層,店面(店鋪),住商用,鋼筋混凝土構造,0680921,423.79,6,2,6,有,無,19000000,44834,,0.0,0,,RPQNMLLMIIHFFCD07DA,423.79,0.0,0.0,,
新營區,土地,新富段354地號,1280.54,住,,,1010920,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19464208,15200,,0.0,0,,RPRNMLSJIIHFFAR78DA,0.0,0.0,0.0,,
鹽水區,土地,義稠段331-2地號,290.46,住,,,1010709,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1452300,5000,,0.0,0,,RPPOMLLKIIHFFAR08DA,0.0,0.0,0.0,,
新營區,房地(土地+建物),台南市新營區建業路74-3號,71.58,住,,,1010910,土地4建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0691016,90.42,3,2,2,有,無,1170000,12940,,0.0,0,,RPVNMLLKIIHFFAR58DA,90.42,0.0,0.0,,
安南區,房地(土地+建物)+車位,台南市安南區敦安街91號,38.34,住,,,1010907,土地2建物2車位1,一層，二層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土構造,0840616,185.48,2,2,3,有,有,3600000,19409,坡道平面,0.0,0,,RPRNMLNJIIHFFBD96DA,0.0,0.0,0.0,,
安南區,土地,佃北段558地號,659.98,農,,,1010927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2980000,4515,,0.0,0,,RPRNMLOJIIHFFBD07DA,0.0,0.0,0.0,,
中西區,土地,郡王段566地號,36.0,住,,,1010823,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1060000,29444,,0.0,0,,RPQOMLTLIIHFFAD67DA,0.0,0.0,0.0,,
安平區,房地(土地+建物),台南市安平區安平路528號,282.0,住,,,1010817,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土構造,0650911,688.83,8,3,2,有,無,27800000,40358,,0.0,0,,RPVNMLKMIIHFFAD27DA,688.83,0.0,0.0,,
北區,房地(土地+建物),台南市北區育賢街273號5F-1,28.12,住,,,1010616,土地2建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0750912,131.45000000000002,3,2,2,有,無,1330000,10118,,0.0,0,,RPSOMLSJIIHFFAD57DA,92.64,0.0,14.54,,
安平區,房地(土地+建物),台南市安平區文平路503號,81.95,住,,,1010821,土地2建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土構造,0820421,350.92,4,3,5,有,無,7580000,21601,,0.0,0,,RPQOMLPJIIHFFAD07DA,281.45,33.18,17.22,,
中西區,房地(土地+建物),台南市中西區湖美二街42巷12號,80.96,住,,,1010903,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,0711130,151.67,5,2,3,有,無,5250000,34615,,0.0,0,,RPOQMLRKIIHFFAD37DA,136.08,0.0,15.59,,
